contractSymbol,strike,lastPrice_new,signal_type,stock_price_change_pct,option_type,volume_change_abs,volume_new,amount_threshold,amount_to_market_cap_pct,openInterest_new,amount_tier,expiry_date,bid,ask,openInterest,impliedVolatility,inTheMoney,symbol,volume_old,lastPrice_old,volume_change,volume_change_pct,option_price_change,stock_price_change,market_cap,option_price_change_pct
HOOD251003C00135000,135.0,9.08,买Call，看涨,4.724979079432532,CALL,14490.0,14490.0,13156920.000000002,0.012242745606917219,21083.0,10M-50M,2025-10-03,8.95,9.15,21083.0,0.6132851171875001,True,HOOD,0.0,4.82,14490.0,100.0,0.883817427385892,0.04724979079432532,107467070071.0,88.3817427385892
CRWV251017C00120000,120.0,19.85,买Call，看涨,11.69605766656718,CALL,6498.0,6498.0,12898530.0,0.02193821518720043,14367.0,10M-50M,2025-10-17,20.0,20.4,14367.0,0.8364274169921874,True,CRWV,0.0,10.65,6498.0,100.0,0.863849765258216,0.11696057666567179,58794801172.0,86.3849765258216
HOOD251003C00141000,141.0,4.6,买Call，看涨,4.724979079432532,CALL,24270.0,24270.0,11164199.999999998,0.010388484577298119,12333.0,10M-50M,2025-10-03,4.5,4.65,12333.0,0.5686078295898438,True,HOOD,0.0,2.21,24270.0,100.0,1.081447963800905,0.04724979079432532,107467070071.0,108.1447963800905
HOOD251003C00136000,136.0,8.35,买Call，看涨,4.724979079432532,CALL,12216.0,12216.0,10200360.0,0.009491614494803806,12920.0,10M-50M,2025-10-03,8.0,8.3,12920.0,0.5883830224609375,True,HOOD,0.0,4.25,12216.0,100.0,0.9647058823529411,0.04724979079432532,107467070071.0,96.4705882352941
CRWV251017C00140000,140.0,8.35,买Call，看涨,11.69605766656718,CALL,11792.0,11792.0,9846320.0,0.016746922863460825,18219.0,5M-10M,2025-10-17,8.25,8.3,18219.0,0.7976094458007812,False,CRWV,0.0,3.54,11792.0,100.0,1.3587570621468925,0.11696057666567179,58794801172.0,135.87570621468925
PLTR251003C00182500,182.5,3.62,买Call，看涨,1.9903821684252607,CALL,25899.0,25899.0,9375438.0,0.002225587106839629,31668.0,5M-10M,2025-10-03,3.55,3.7,31668.0,0.4907277490234375,False,PLTR,0.0,2.32,25899.0,100.0,0.5603448275862071,0.019903821684252608,421256843697.0,56.034482758620705
PFE251003C00025000,25.0,0.59,买Call，看涨,6.834377923251651,CALL,156894.0,156894.0,9256746.0,0.006852347663936621,8544.0,5M-10M,2025-10-03,0.56,0.59,8544.0,0.273444765625,True,PFE,0.0,0.02,156894.0,100.0,28.499999999999996,0.06834377923251651,135088679880.0,2849.9999999999995
HOOD251003C00145000,145.0,2.59,买Call，看涨,4.724979079432532,CALL,35637.0,35637.0,9229983.0,0.008588661618765684,4220.0,5M-10M,2025-10-03,2.51,2.6,4220.0,0.5629926513671876,False,HOOD,0.0,1.31,35637.0,100.0,0.9770992366412212,0.04724979079432532,107467070071.0,97.70992366412213
BE251121C00060000,60.0,29.9,买Call，看涨,14.904893271920852,CALL,3042.0,3042.0,9095580.0,0.05527636121931998,5232.0,5M-10M,2025-11-21,27.9,29.5,5232.0,1.1906778747558593,True,BE,0.0,20.29,3042.0,100.0,0.4736323311976343,0.14904893271920852,16454737250.0,47.36323311976343
WDC251017C00100000,100.0,20.1,买Call，看涨,2.8439264652878804,CALL,4017.0,4017.0,8074170.000000001,0.021775565632062475,1255.0,5M-10M,2025-10-17,20.55,21.15,1255.0,0.6543003320312502,True,WDC,0.0,17.02,4017.0,100.0,0.1809635722679202,0.028439264652878802,37079036827.0,18.09635722679202
UPS251010C00075000,75.0,8.02,卖Call，看跌,-1.147930438701923,CALL,10000.0,10000.0,8020000.0,0.011302376122540632,3.0,5M-10M,2025-10-10,8.55,9.75,3.0,0.5927775097656252,True,UPS,0.0,9.5,10000.0,100.0,-0.15578947368421056,-0.01147930438701923,70958530428.0,-15.578947368421057
JD260116C00040000,40.0,2.34,卖Call，看跌,-1.8518514554290506,CALL,32593.0,32593.0,7626762.0,0.015211340118761104,399218.0,5M-10M,2026-01-16,2.33,2.36,399218.0,0.5419967675781252,False,JD,0.0,2.62,32593.0,100.0,-0.10687022900763368,-0.018518514554290506,50138659319.0,-10.687022900763369
RIOT260320C00023000,23.0,3.17,卖Call，看跌,-3.791708665138538,CALL,23017.0,23017.0,7296389.0,0.11158888752210326,29698.0,5M-10M,2026-03-20,3.15,3.2,29698.0,0.8676771044921875,False,RIOT,0.0,3.65,23017.0,100.0,-0.13150684931506848,-0.03791708665138538,6538634054.0,-13.150684931506849
CRWV251003C00130000,130.0,8.65,买Call，看涨,11.69605766656718,CALL,8410.0,8410.0,7274650.0,0.012372947701138625,11666.0,5M-10M,2025-10-03,8.15,8.7,11666.0,0.7407252490234374,True,CRWV,0.0,1.8,8410.0,100.0,3.805555555555556,0.11696057666567179,58794801172.0,380.5555555555556
HOOD251017C00140000,140.0,9.6,买Call，看涨,4.724979079432532,CALL,7474.0,7474.0,7175039.999999999,0.006676500992592134,11733.0,5M-10M,2025-10-17,9.45,9.7,11733.0,0.6289099609375001,True,HOOD,0.0,6.21,7474.0,100.0,0.5458937198067633,0.04724979079432532,107467070071.0,54.589371980676326
HOOD251003C00142000,142.0,4.03,买Call，看涨,4.724979079432532,CALL,17338.0,17338.0,6987214.0,0.006501725594066885,1667.0,5M-10M,2025-10-03,3.95,4.05,1667.0,0.5671430004882813,True,HOOD,0.0,1.91,17338.0,100.0,1.1099476439790577,0.04724979079432532,107467070071.0,110.99476439790577
DKNG251121C00040000,40.0,1.95,卖Call，看跌,-11.594371218328003,CALL,35442.0,35442.0,6911189.999999999,0.0328938040350374,1399.0,5M-10M,2025-11-21,1.9,1.98,1399.0,0.5222215747070311,False,DKNG,0.0,4.5,35442.0,100.0,-0.5666666666666667,-0.11594371218328003,21010613405.0,-56.666666666666664
HOOD251003C00138000,138.0,6.66,买Call，看涨,4.724979079432532,CALL,10363.0,10363.0,6901758.0,0.006422207282137898,8042.0,5M-10M,2025-10-03,6.55,6.75,8042.0,0.5893595751953126,True,HOOD,0.0,3.14,10363.0,100.0,1.1210191082802548,0.04724979079432532,107467070071.0,112.10191082802548
CRWV251017C00150000,150.0,4.9,买Call，看涨,11.69605766656718,CALL,14074.0,14074.0,6896260.000000001,0.011729370390802895,11319.0,5M-10M,2025-10-17,4.8,5.0,11319.0,0.8002949658203125,False,CRWV,0.0,2.0,14074.0,100.0,1.4500000000000002,0.11696057666567179,58794801172.0,145.00000000000003
CRWV251121C00150000,150.0,14.25,买Call，看涨,11.69605766656718,CALL,4783.0,4783.0,6815775.0,0.01159247903579253,7342.0,5M-10M,2025-11-21,14.2,14.5,7342.0,0.9342047595214844,False,CRWV,0.0,9.35,4783.0,100.0,0.5240641711229947,0.11696057666567179,58794801172.0,52.40641711229947
HOOD251003C00130000,130.0,13.63,买Call，看涨,4.724979079432532,CALL,4975.0,4975.0,6780925.0,0.006309770049113708,8836.0,5M-10M,2025-10-03,13.45,13.7,8836.0,0.6816438085937502,True,HOOD,0.0,8.1,4975.0,100.0,0.6827160493827162,0.04724979079432532,107467070071.0,68.27160493827162
SOFI251121C00027000,27.0,2.62,卖Call，看跌,-4.10163046119622,CALL,25806.0,25806.0,6761172.0,0.020179799620563744,18013.0,5M-10M,2025-11-21,2.6,2.64,18013.0,0.71679970703125,False,SOFI,0.0,3.3,25806.0,100.0,-0.20606060606060597,-0.0410163046119622,33504653798.0,-20.6060606060606
COIN251003C00327500,327.5,13.25,买Call，看涨,1.0479355975740174,CALL,5043.0,5043.0,6681975.0,0.008319575385125084,17217.0,5M-10M,2025-10-03,13.2,13.65,17217.0,0.5314988256835937,True,COIN,0.0,11.8,5043.0,100.0,0.12288135593220333,0.010479355975740174,80316298497.0,12.288135593220332
PFE251003C00024500,24.5,1.0,买Call，看涨,6.834377923251651,CALL,61036.0,61036.0,6103600.0,0.004518217222510325,8707.0,5M-10M,2025-10-03,0.99,1.04,8707.0,0.3398503515625,True,PFE,0.0,0.04,61036.0,100.0,24.0,0.06834377923251651,135088679880.0,2400.0
CRWV251003C00135000,135.0,5.2,买Call，看涨,11.69605766656718,CALL,11538.0,11538.0,5999760.0,0.010204575711461512,7471.0,5M-10M,2025-10-03,4.95,5.55,7471.0,0.7509790527343749,True,CRWV,0.0,0.86,11538.0,100.0,5.046511627906977,0.11696057666567179,58794801172.0,504.6511627906977
COIN251003C00347500,347.5,3.85,卖Call，看空 / 价差对冲,1.0479355975740174,CALL,14579.0,14579.0,5612915.0,0.006988513047833816,610.0,5M-10M,2025-10-03,3.8,3.95,610.0,0.551762294921875,False,COIN,0.0,4.1,14579.0,100.0,-0.060975609756097456,0.010479355975740174,80316298497.0,-6.0975609756097455
SMCI260220C00055000,55.0,6.15,买Call，看涨,3.408106116384799,CALL,8911.0,8911.0,5480265.0,0.020126128924590106,1484.0,5M-10M,2026-02-20,6.15,6.2,1484.0,0.7269314416503907,False,SMCI,0.0,5.15,8911.0,100.0,0.1941747572815534,0.034081061163847994,27229602973.0,19.41747572815534
BE251121C00085000,85.0,15.74,买Call，看涨,14.904893271920852,CALL,3430.0,3430.0,5398820.0,0.03281012584992811,3730.0,5M-10M,2025-11-21,15.5,16.0,3730.0,1.2502478894042968,False,BE,0.0,9.0,3430.0,100.0,0.7488888888888889,0.14904893271920852,16454737250.0,74.8888888888889
PFE251017C00025000,25.0,0.88,买Call，看涨,6.834377923251651,CALL,61122.0,61122.0,5378736.0,0.003981633401686922,25569.0,5M-10M,2025-10-17,0.86,0.89,25569.0,0.2773509765624999,True,PFE,0.0,0.13,61122.0,100.0,5.769230769230769,0.06834377923251651,135088679880.0,576.9230769230769
PLTR251003C00185000,185.0,2.52,买Call，看涨,1.9903821684252607,CALL,21284.0,21284.0,5363568.0,0.0012732298786955463,17000.0,5M-10M,2025-10-03,2.49,2.53,17000.0,0.4792532543945312,False,PLTR,0.0,1.56,21284.0,100.0,0.6153846153846153,0.019903821684252608,421256843697.0,61.53846153846153
HOOD251003C00143000,143.0,3.5,买Call，看涨,4.724979079432532,CALL,14859.0,14859.0,5200650.0,0.004839296350560316,6660.0,5M-10M,2025-10-03,3.4,3.5,6660.0,0.5622602368164062,True,HOOD,0.0,1.63,14859.0,100.0,1.147239263803681,0.04724979079432532,107467070071.0,114.7239263803681
JNJ251017C00170000,170.0,16.25,买Call，看涨,2.0922823223874216,CALL,3112.0,3112.0,5057000.0,0.0011684311159470215,12075.0,5M-10M,2025-10-17,16.0,16.6,12075.0,0.379889013671875,True,JNJ,0.0,12.61,3112.0,100.0,0.2886597938144331,0.020922823223874218,432802578687.0,28.865979381443307
HOOD251003C00139000,139.0,5.95,买Call，看涨,4.724979079432532,CALL,8391.0,8391.0,4992645.0,0.004645744037407479,1537.0,<=5M,2025-10-03,5.8,5.95,1537.0,0.5742230078125,True,HOOD,0.0,2.88,8391.0,100.0,1.0659722222222223,0.04724979079432532,107467070071.0,106.59722222222223
BE251003C00080000,80.0,6.66,买Call，看涨,14.904893271920852,CALL,7227.0,7227.0,4813182.0,0.02925104136804129,686.0,<=5M,2025-10-03,6.5,6.7,686.0,1.1347699511718752,True,BE,0.0,1.25,7227.0,100.0,4.328,0.14904893271920852,16454737250.0,432.8
PLTR251010C00190000,190.0,3.27,买Call，看涨,1.9903821684252607,CALL,14316.0,14316.0,4681332.0,0.0011112773762714631,8201.0,<=5M,2025-10-10,3.25,3.3,8201.0,0.4954884436035156,False,PLTR,0.0,2.16,14316.0,100.0,0.5138888888888888,0.019903821684252608,421256843697.0,51.388888888888886
PLTR251010C00185000,185.0,5.1,买Call，看涨,1.9903821684252607,CALL,8781.0,8781.0,4478310.0,0.0010630830257136765,3817.0,<=5M,2025-10-10,5.05,5.15,3817.0,0.4997608618164063,False,PLTR,0.0,3.55,8781.0,100.0,0.43661971830985913,0.019903821684252608,421256843697.0,43.66197183098591
RIOT260116C00022000,22.0,2.61,卖Call，看跌,-3.791708665138538,CALL,16730.0,16730.0,4366530.0,0.0667804615450039,30613.0,<=5M,2026-01-16,2.51,2.63,30613.0,0.8764660791015625,False,RIOT,0.0,3.05,16730.0,100.0,-0.1442622950819672,-0.03791708665138538,6538634054.0,-14.42622950819672
IREN251017P00047000,47.0,3.9,卖Put，看涨,2.177226199337324,PUT,11195.0,11195.0,4366050.0,0.03834879505533917,253.0,<=5M,2025-10-17,3.7,3.95,253.0,0.9125985302734376,True,IREN,0.0,5.3,11195.0,100.0,-0.2641509433962264,0.02177226199337324,11385103479.0,-26.41509433962264
RKT251121C00021000,21.0,1.58,卖Call，看跌,-3.773586156474585,CALL,26930.0,26930.0,4254940.0,0.010362945361131417,40172.0,<=5M,2025-11-21,1.58,1.6,40172.0,0.75586181640625,False,RKT,0.0,2.01,26930.0,100.0,-0.21393034825870635,-0.03773586156474585,41059176245.0,-21.393034825870636
HOOD251010C00140000,140.0,7.66,买Call，看涨,4.724979079432532,CALL,5542.0,5542.0,4245172.0,0.003950207256227748,4104.0,<=5M,2025-10-10,7.55,7.75,4104.0,0.6044961425781252,True,HOOD,0.0,4.46,5542.0,100.0,0.7174887892376682,0.04724979079432532,107467070071.0,71.74887892376682
PLTR251003C00170000,170.0,13.13,买Call，看涨,1.9903821684252607,CALL,3215.0,3215.0,4221295.0,0.0010020715540080998,4125.0,<=5M,2025-10-03,12.8,13.2,4125.0,0.5610395458984375,True,PLTR,0.0,10.05,3215.0,100.0,0.30646766169154227,0.019903821684252608,421256843697.0,30.646766169154226
CRWV251003C00125000,125.0,12.57,买Call，看涨,11.69605766656718,CALL,3334.0,3334.0,4190837.9999999995,0.00712790572714074,4245.0,<=5M,2025-10-03,12.55,13.1,4245.0,0.8618177880859376,True,CRWV,0.0,3.3,3334.0,100.0,2.809090909090909,0.11696057666567179,58794801172.0,280.90909090909093
CRWV251010C00150000,150.0,3.05,买Call，看涨,11.69605766656718,CALL,13588.0,13588.0,4144339.9999999995,0.007048820503493206,3718.0,<=5M,2025-10-10,3.0,3.1,3718.0,0.8020039331054687,False,CRWV,0.0,0.95,13588.0,100.0,2.2105263157894735,0.11696057666567179,58794801172.0,221.05263157894734
CRWV251121P00120000,120.0,10.5,卖Put，看涨,11.69605766656718,PUT,3905.0,3905.0,4100250.0,0.006973830880055212,6721.0,<=5M,2025-11-21,10.45,10.75,6721.0,0.916138533935547,False,CRWV,0.0,16.25,3905.0,100.0,-0.35384615384615387,0.11696057666567179,58794801172.0,-35.38461538461539
CRWV251010C00130000,130.0,11.25,买Call，看涨,11.69605766656718,CALL,3643.0,3643.0,4098375.0,0.006970641822583083,2918.0,<=5M,2025-10-10,11.15,11.75,2918.0,0.8161639477539062,True,CRWV,0.0,4.33,3643.0,100.0,1.5981524249422632,0.11696057666567179,58794801172.0,159.8152424942263
MSTR251003C00320000,320.0,8.0,卖Call，看跌,-1.2897560809604893,CALL,5097.0,5097.0,4077600.0,0.0046529421715216755,17449.0,<=5M,2025-10-03,7.8,8.1,17449.0,0.5062305236816407,True,MSTR,0.0,11.85,5097.0,100.0,-0.32489451476793246,-0.012897560809604894,87634873800.0,-32.48945147679325
HOOD251017C00150000,150.0,5.15,买Call，看涨,4.724979079432532,CALL,7871.0,7871.0,4053565.0,0.0037719135706611724,8659.0,<=5M,2025-10-17,5.05,5.15,8659.0,0.6208534008789064,False,HOOD,0.0,3.1,7871.0,100.0,0.6612903225806452,0.04724979079432532,107467070071.0,66.12903225806453
CRWV251003P00140000,140.0,6.1,卖Put，看涨,11.69605766656718,PUT,6593.0,6593.0,4021729.9999999995,0.00684028165727564,110.0,<=5M,2025-10-03,6.0,6.2,110.0,0.7517114672851561,True,CRWV,0.0,17.58,6593.0,100.0,-0.6530147895335608,0.11696057666567179,58794801172.0,-65.30147895335608
AFRM251003P00077000,77.0,5.25,买Put，看跌,-4.545449109864082,PUT,7564.0,7564.0,3971100.0,0.01603889084823943,7764.0,<=5M,2025-10-03,4.3,4.5,7764.0,0.5751995605468749,True,AFRM,0.0,2.46,7564.0,100.0,1.1341463414634148,-0.04545449109864082,24759193373.0,113.41463414634147
INTC260116C00040000,40.0,2.37,卖Call，看跌,-2.6972166981515646,CALL,16723.0,16723.0,3963351.0,0.00255068974505015,101519.0,<=5M,2026-01-16,2.37,2.41,101519.0,0.6235389208984375,False,INTC,0.0,3.04,16723.0,100.0,-0.22039473684210523,-0.026972166981515645,155383500000.0,-22.039473684210524
CRWV251003C00145000,145.0,1.6,买Call，看涨,11.69605766656718,CALL,24097.0,24097.0,3855520.0000000005,0.006557586594639468,4552.0,<=5M,2025-10-03,1.55,1.65,4552.0,0.7758811474609376,False,CRWV,0.0,0.22,24097.0,100.0,6.272727272727273,0.11696057666567179,58794801172.0,627.2727272727274
RKLB251003P00048000,48.0,1.66,卖Put，看涨,1.914489593731075,PUT,22734.0,22734.0,3773843.9999999995,0.017018465852360918,23278.0,<=5M,2025-10-03,1.59,1.66,23278.0,0.789064609375,True,RKLB,0.0,2.66,22734.0,100.0,-0.37593984962406024,0.019144895937310752,22174995283.0,-37.593984962406026
BMNR251121C00065000,65.0,6.32,卖Call，看跌,-1.1986321378510787,CALL,5860.0,5860.0,3703520.0000000005,1.7041783037503737,48405.0,<=5M,2025-11-21,6.35,6.5,48405.0,1.351321602783203,False,BMNR,0.0,7.24,5860.0,100.0,-0.12707182320441987,-0.011986321378510786,217319983.0,-12.707182320441987
CRWV251003P00135000,135.0,3.4,卖Put，看涨,11.69605766656718,PUT,10822.0,10822.0,3679479.9999999995,0.006258172366696067,1820.0,<=5M,2025-10-03,3.0,3.45,1820.0,0.7194852270507812,False,CRWV,0.0,12.92,10822.0,100.0,-0.7368421052631579,0.11696057666567179,58794801172.0,-73.68421052631578
INTC260116C00035000,35.0,3.75,卖Call，看跌,-2.6972166981515646,CALL,9647.0,9647.0,3617625.0,0.002328191217214183,101824.0,<=5M,2026-01-16,3.7,3.8,101824.0,0.5964395825195312,False,INTC,0.0,4.56,9647.0,100.0,-0.17763157894736836,-0.026972166981515645,155383500000.0,-17.763157894736835
PFE251003C00024000,24.0,1.5,买Call，看涨,6.834377923251651,CALL,23626.0,23626.0,3543900.0,0.0026233878391202473,16522.0,<=5M,2025-10-03,1.48,1.54,16522.0,0.4570366796875,True,PFE,0.0,0.16,23626.0,100.0,8.375,0.06834377923251651,135088679880.0,837.5
BE251003C00081000,81.0,5.8,买Call，看涨,14.904893271920852,CALL,6058.0,6058.0,3513640.0,0.02135336436320185,4121.0,<=5M,2025-10-03,5.8,6.1,4121.0,1.1313519995117187,True,BE,0.0,1.07,6058.0,100.0,4.420560747663551,0.14904893271920852,16454737250.0,442.0560747663551
BULL260116C00015000,15.0,3.15,卖Call，看跌,-4.88746121903372,CALL,10803.0,10803.0,3402944.9999999995,0.0486440705120455,73722.0,<=5M,2026-01-16,3.1,3.15,73722.0,1.0068409033203125,False,BULL,0.0,3.45,10803.0,100.0,-0.0869565217391305,-0.0488746121903372,6995600829.0,-8.69565217391305
IREN251003C00039000,39.0,8.05,买Call，看涨,2.177226199337324,CALL,4134.0,4134.0,3327870.0000000005,0.029230037356606446,589.0,<=5M,2025-10-03,7.95,8.1,589.0,1.0625046875000002,True,IREN,0.0,7.2,4134.0,100.0,0.11805555555555562,0.02177226199337324,11385103479.0,11.805555555555562
MU251003C00165000,165.0,4.7,买Call，看涨,2.086646464364349,CALL,7011.0,7011.0,3295170.0000000005,0.0018722045723991848,10012.0,<=5M,2025-10-03,4.45,4.6,10012.0,0.4773001489257812,True,MU,0.0,2.96,7011.0,100.0,0.5878378378378379,0.02086646464364349,176004804634.0,58.7837837837838
CRWV251003C00150000,150.0,0.84,买Call，看涨,11.69605766656718,CALL,38584.0,38584.0,3241056.0,0.005512487389009993,6641.0,<=5M,2025-10-03,0.82,0.87,6641.0,0.804689453125,False,CRWV,0.0,0.14,38584.0,100.0,4.999999999999999,0.11696057666567179,58794801172.0,499.9999999999999
CRWV251017C00135000,135.0,10.55,买Call，看涨,11.69605766656718,CALL,3015.0,3015.0,3180825.0000000005,0.005410044658021249,29038.0,<=5M,2025-10-17,10.55,10.65,29038.0,0.8021260021972656,True,CRWV,0.0,4.69,3015.0,100.0,1.2494669509594882,0.11696057666567179,58794801172.0,124.94669509594883
CORZ271217C00022000,22.0,7.0,买Call，看涨,3.5199112119852374,CALL,4541.0,4541.0,3178700.0,0.061768719628909154,815.0,<=5M,2027-12-17,5.5,9.45,815.0,0.8447281152343749,False,CORZ,0.0,6.45,4541.0,100.0,0.08527131782945734,0.035199112119852376,5146132248.0,8.527131782945734
RIOT260116P00016000,16.0,1.85,买Put，看跌,-3.791708665138538,PUT,16445.0,16445.0,3042325.0,0.046528448830055906,17495.0,<=5M,2026-01-16,1.78,1.83,17495.0,0.8168963623046874,False,RIOT,0.0,1.69,16445.0,100.0,0.09467455621301783,-0.03791708665138538,6538634054.0,9.467455621301783
HOOD251003C00150000,150.0,1.1,买Call，看涨,4.724979079432532,CALL,27391.0,27391.0,3013010.0,0.0028036588305695898,5767.0,<=5M,2025-10-03,1.09,1.14,5767.0,0.5756878369140624,False,HOOD,0.0,0.68,27391.0,100.0,0.6176470588235294,0.04724979079432532,107467070071.0,61.76470588235294
CORZ251017C00013000,13.0,4.85,买Call，看涨,3.5199112119852374,CALL,6093.0,6093.0,2955105.0,0.057423806027302855,7256.0,<=5M,2025-10-17,4.95,5.05,7256.0,0.87500125,True,CORZ,0.0,4.25,6093.0,100.0,0.1411764705882352,0.035199112119852376,5146132248.0,14.11764705882352
HOOD251003C00137000,137.0,7.4,买Call，看涨,4.724979079432532,CALL,3965.0,3965.0,2934100.0,0.0027302316868428027,8738.0,<=5M,2025-10-03,7.3,7.5,8738.0,0.5932657861328126,True,HOOD,0.0,3.75,3965.0,100.0,0.9733333333333334,0.04724979079432532,107467070071.0,97.33333333333334
CRWV251010C00140000,140.0,6.1,买Call，看涨,11.69605766656718,CALL,4803.0,4803.0,2929830.0,0.004983144668571956,2029.0,<=5M,2025-10-10,5.9,6.4,2029.0,0.7956563403320311,False,CRWV,0.0,2.14,4803.0,100.0,1.850467289719626,0.11696057666567179,58794801172.0,185.04672897196258
HOOD251003C00144000,144.0,3.04,买Call，看涨,4.724979079432532,CALL,9637.0,9637.0,2929648.0,0.002726089022492636,928.0,<=5M,2025-10-03,2.93,3.05,928.0,0.5644574804687501,False,HOOD,0.0,1.52,9637.0,100.0,1.0,0.04724979079432532,107467070071.0,100.0
CRWV251003C00138000,138.0,3.89,买Call，看涨,11.69605766656718,CALL,7447.0,7447.0,2896883.0,0.004927107401087003,972.0,<=5M,2025-10-03,3.8,4.0,972.0,0.7758811474609376,False,CRWV,0.0,0.56,7447.0,100.0,5.946428571428571,0.11696057666567179,58794801172.0,594.6428571428571
BE251010C00081500,81.5,8.1,买Call，看涨,14.904893271920852,CALL,3305.0,3305.0,2677050.0,0.016269175006121718,25.0,<=5M,2025-10-10,8.0,8.2,25.0,1.1232953991699215,True,BE,0.0,2.22,3305.0,100.0,2.648648648648648,0.14904893271920852,16454737250.0,264.8648648648648
CRWV251017C00145000,145.0,6.4,买Call，看涨,11.69605766656718,CALL,4178.0,4178.0,2673920.0,0.004547885096469052,17662.0,<=5M,2025-10-17,6.2,6.5,17662.0,0.793825303955078,False,CRWV,0.0,2.67,4178.0,100.0,1.3970037453183524,0.11696057666567179,58794801172.0,139.70037453183522
COIN251003C00350000,350.0,3.3,卖Call，看空 / 价差对冲,1.0479355975740174,CALL,7955.0,7955.0,2625150.0,0.0032685146715246785,11674.0,<=5M,2025-10-03,3.25,3.35,11674.0,0.5612836840820312,False,COIN,0.0,3.74,7955.0,100.0,-0.11764705882352951,0.010479355975740174,80316298497.0,-11.764705882352951
INTC251017C00040000,40.0,0.53,卖Call，看跌,-2.6972166981515646,CALL,49335.0,49335.0,2614755.0000000005,0.001682775198138799,109763.0,<=5M,2025-10-17,0.5,0.53,109763.0,0.7812521875,False,INTC,0.0,0.87,49335.0,100.0,-0.3908045977011494,-0.026972166981515645,155383500000.0,-39.08045977011494
